AnoAtendimento,TrimestreAtendimento,MesAtendimento,DataAtendimento,CodigoRegiao,Regiao,UF,CodigoTipoAtendimento,DescricaoTipoAtendimento,CodigoAssunto,DescricaoAssunto,GrupoAssunto,CodigoProblema,DescricaoProblema,GrupoProblema,SexoConsumidor,FaixaEtariaConsumidor,CEPConsumidor
2018,1,3,20MAR18:09:09:14,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,M,entre 31 a 40 anos,NULL
2018,1,3,20MAR18:09:05:18,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3845,Contrato - Rescisão/alteração unilateral,Problemas com Contrato,F,entre 21 a 30 anos,NULL
2018,1,3,20MAR18:09:15:04,3,Sudeste,RJ,6,Atendimento Preliminar,279,Informática (Ex.:Provedor de Acesso a Internet),Internet (Serviços e Produtos),5763,Contrato - Rescisão/alteração unilateral,Problemas com Contrato,F,entre 21 a 30 anos,NULL
2018,1,3,20MAR18:09:15:59,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6713,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,M,entre 51 a 60 anos,28060470
2018,1,3,20MAR18:09:48:37,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,2317,"Garantia (Abrangência, cobertura, etc.)",Problemas com Garantia de Produtos,F,entre 51 a 60 anos,28026450
2018,1,3,20MAR18:10:24:43,3,Sudeste,RJ,9,Abertura Direta de Reclamação,54,Cartão de Crédito,Cartão de Crédito,1090,"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)",Problemas com Contrato,F,Nao Informada,NULL
2018,1,3,20MAR18:09:39:30,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,F,mais de 70 anos,NULL
2018,1,3,20MAR18:09:54:53,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6691,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,M,entre 41 a 50 anos,28021290
2018,1,3,20MAR18:09:57:43,3,Sudeste,RJ,9,Abertura Direta de Reclamação,141,Outros Produtos Importados,Outros Produtos Importados,3234,"Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.)",Problemas com Contrato,F,entre 21 a 30 anos,NULL
2018,1,3,20MAR18:10:36:08,3,Sudeste,RJ,6,Atendimento Preliminar,56,Consórcio Imobiliário,Consórcios,6837,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,M,entre 21 a 30 anos,NULL
2018,1,3,20MAR18:10:15:05,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5390,Cobrança indevida/abusiva,Problemas com Cobrança,F,Nao Informada,NULL
2018,1,3,20MAR18:10:40:11,3,Sudeste,RJ,6,Atendimento Preliminar,63,Financeira,Financeira,1126,Cobrança indevida.,Problemas com Cobrança,F,entre 61 a 70 anos,28100000
2018,1,3,20MAR18:10:50:50,3,Sudeste,RJ,9,Abertura Direta de Reclamação,54,Cartão de Crédito,Cartão de Crédito,1090,"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)",Problemas com Contrato,F,Nao Informada,NULL
2018,1,3,20MAR18:10:50:31,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,1222,Calculo de prestação em atraso,Problemas com Cobrança,M,mais de 70 anos,28030345
2018,1,3,20MAR18:11:31:49,3,Sudeste,RJ,6,Atendimento Preliminar,284,Plano de saúde regulamentado,Plano de Saúde (Médico / Odontológico),6650,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,entre 51 a 60 anos,28000100
2018,1,3,20MAR18:11:08:43,3,Sudeste,RJ,9,Abertura Direta de Reclamação,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 41 a 50 anos,28085120
2018,1,3,20MAR18:11:09:58,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6758,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,M,entre 21 a 30 anos,28027325
2018,1,3,20MAR18:11:53:56,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,3,20MAR18:11:35:41,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,F,mais de 70 anos,28080000
2018,1,3,20MAR18:12:02:41,3,Sudeste,RJ,6,Atendimento Preliminar,140,Eletroeletrônico Importado,Eletroeletrônico Importado,7273,Defeito/Risco à saúde e segurança,Risco à Saúde e Segurança / Acidente de Consumo,F,Nao Informada,NULL
2018,1,3,20MAR18:12:12:41,3,Sudeste,RJ,6,Atendimento Preliminar,92,Máquina de Lavar Roupa / Louça e Secadora,Eletrodomésticos Linha Branca,2308,"Garantia (Abrangência, cobertura, etc.)",Problemas com Garantia de Produtos,F,entre 41 a 50 anos,NULL
2018,1,3,20MAR18:12:06:36,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3844,Contrato - Rescisão/alteração unilateral,Problemas com Contrato,F,entre 61 a 70 anos,NULL
2018,1,3,20MAR18:12:19:13,3,Sudeste,RJ,6,Atendimento Preliminar,284,Plano de saúde regulamentado,Plano de Saúde (Médico / Odontológico),6679,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,F,entre 51 a 60 anos,NULL
2018,1,3,20MAR18:12:30:01,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,1222,Calculo de prestação em atraso,Problemas com Cobrança,F,até 20 anos,28020250
2018,1,3,20MAR18:12:56:20,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 41 a 50 anos,NULL
2018,1,3,20MAR18:12:44:19,3,Sudeste,RJ,6,Atendimento Preliminar,79,Seguro,Seguros (exceto Saúde),1115,"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)",Problemas com Contrato,F,mais de 70 anos,28080225
2018,1,3,20MAR18:12:49:24,3,Sudeste,RJ,9,Abertura Direta de Reclamação,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,M,Nao Informada,NULL
2018,1,3,20MAR18:13:27:58,3,Sudeste,RJ,6,Atendimento Preliminar,255,"Serviços de Serralheria ( Portão, Grades, Janelas, Etc. )","Serviços de Serralheria ( Portão, Grades, Janelas, Etc. )",7050,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,F,entre 31 a 40 anos,28021275
2018,1,3,20MAR18:14:05:13,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,6712,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,F,mais de 70 anos,28027181
2018,1,3,20MAR18:13:45:01,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,5472,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 31 a 40 anos,NULL
2018,1,3,20MAR18:13:47:10,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,2317,"Garantia (Abrangência, cobertura, etc.)",Problemas com Garantia de Produtos,F,mais de 70 anos,28053100
2018,1,3,20MAR18:14:17:29,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,6690,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,F,mais de 70 anos,28053100
2018,1,3,20MAR18:14:22:13,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6835,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,entre 21 a 30 anos,28021570
2018,1,3,20MAR18:14:32:02,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,6711,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,F,mais de 70 anos,NULL
2018,1,3,20MAR18:14:24:44,3,Sudeste,RJ,6,Atendimento Preliminar,236,Cursos Livres Outros,Cursos Livres Outros,5369,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 21 a 30 anos,28118000
2018,1,3,20MAR18:14:28:55,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6835,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,M,mais de 70 anos,28085220
2018,1,3,20MAR18:14:53:20,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6809,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,F,entre 51 a 60 anos,28020490
2018,1,3,20MAR18:15:12:14,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6809,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,F,entre 41 a 50 anos,28175000
2018,1,3,20MAR18:15:05:31,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,6915,Crédito Consignado,Problemas com Cobrança,M,entre 61 a 70 anos,28085250
2018,1,3,20MAR18:15:10:06,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,3,20MAR18:15:22:40,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,6711,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,M,entre 61 a 70 anos,28085250
2018,1,3,20MAR18:16:07:27,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,6712,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,M,mais de 70 anos,28035302
2018,1,3,20MAR18:15:29:33,3,Sudeste,RJ,6,Atendimento Preliminar,284,Plano de saúde regulamentado,Plano de Saúde (Médico / Odontológico),6238,Negativa de Cobertura,Problemas com Contrato,F,até 20 anos,NULL
2018,1,3,20MAR18:15:40:14,3,Sudeste,RJ,9,Abertura Direta de Reclamação,229,Cartões de Descontos,Cartões de Descontos,7850,"SAC – Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,M,entre 51 a 60 anos,NULL
2018,1,3,20MAR18:15:54:28,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,entre 21 a 30 anos,28000000
2018,1,3,20MAR18:16:19:56,3,Sudeste,RJ,6,Atendimento Preliminar,63,Financeira,Financeira,1126,Cobrança indevida.,Problemas com Cobrança,M,Nao Informada,NULL
2018,1,3,20MAR18:16:53:46,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6713,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,M,entre 31 a 40 anos,28080390
2018,1,3,20MAR18:16:20:37,3,Sudeste,RJ,6,Atendimento Preliminar,79,Seguro,Seguros (exceto Saúde),6860,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,F,entre 61 a 70 anos,28083435
2018,1,3,20MAR18:16:58:59,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,F,entre 41 a 50 anos,28090515
2018,1,3,20MAR18:16:36:21,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6691,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,M,entre 21 a 30 anos,28000000
2018,1,3,20MAR18:16:41:14,3,Sudeste,RJ,6,Atendimento Preliminar,279,Informática (Ex.:Provedor de Acesso a Internet),Internet (Serviços e Produtos),7107,"SAC - Resolução de demandas (ausência de resposta, excesso de prazo, não suspensão imediata da cobrança)",Problemas com SAC,M,entre 41 a 50 anos,NULL
2018,1,3,20MAR18:16:53:28,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1358,Reajuste de saldo de caixa/diferença de prestação,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,3,20MAR18:16:58:29,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1358,Reajuste de saldo de caixa/diferença de prestação,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,3,20MAR18:17:01:42,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,6783,"SAC - Qualidade do atendimento (atendente despreparado, problemas com a transferência da chamada, veiculação de mensagem publicitária)",Problemas com SAC,M,entre 41 a 50 anos,28010242
2018,1,3,20MAR18:17:19:08,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6713,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,M,entre 31 a 40 anos,28080390
2018,1,3,21MAR18:08:14:49,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,F,Nao Informada,NULL
2018,1,3,21MAR18:08:31:59,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,28080490
2018,1,3,21MAR18:09:34:04,3,Sudeste,RJ,6,Atendimento Preliminar,106,"Artigo de Leitura ( Formal, Jornal, Revista, Folheto, Livros, Etc. )","Artigo de Leitura (Jornal, Revista, Livros etc.)",3199,"Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.)",Problemas com Contrato,F,entre 41 a 50 anos,28155000
2018,1,3,21MAR18:09:08:03,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,28020510
2018,1,3,21MAR18:09:32:14,3,Sudeste,RJ,9,Abertura Direta de Reclamação,103,"Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. )","Artigo de Cozinha ( Coifa, Exaustor, Panela, Talher, Filtro de Café, Porta-Filtro, Louças, Etc. )",3196,"Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.)",Problemas com Contrato,F,Nao Informada,NULL
2018,1,3,21MAR18:10:00:24,3,Sudeste,RJ,6,Atendimento Preliminar,145,Motos,Motos,2672,Não entrega/demora na entrega do produto,Problemas na Entrega de Produtos,M,entre 51 a 60 anos,28015210
2018,1,3,21MAR18:09:48:17,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3634,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,F,entre 61 a 70 anos,28010000
2018,1,3,21MAR18:09:55:34,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3623,"Vicio de qualidade (mal executado, inadequado, impróprio)",Vício ou Má Qualidade de Produto ou Serviço,F,entre 31 a 40 anos,NULL
2018,1,3,21MAR18:09:59:57,3,Sudeste,RJ,9,Abertura Direta de Reclamação,256,Serviços de Vidraçaria,Serviços de Vidraçaria,4981,Serviço não fornecido (entrega/instalação/não cumprimento da oferta/contrato),Problemas com Contrato,M,entre 21 a 30 anos,NULL
2018,1,3,21MAR18:10:02:33,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 31 a 40 anos,NULL
2018,1,3,21MAR18:10:43:20,3,Sudeste,RJ,6,Atendimento Preliminar,233,"Escola ( Pré, 1º, 2º Graus e Superior )","Escola ( Pré, 1º, 2º Graus e Superior )",5124,Recusa injustificada em prestar serviço,Problemas com Contrato,F,Nao Informada,NULL
2018,1,3,21MAR18:10:33:20,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,2502,Produto com vício,Vício ou Má Qualidade de Produto ou Serviço,F,entre 31 a 40 anos,NULL
2018,1,3,21MAR18:10:45:55,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3624,"Vicio de qualidade (mal executado, inadequado, impróprio)",Vício ou Má Qualidade de Produto ou Serviço,F,mais de 70 anos,28013140
2018,1,3,21MAR18:10:41:09,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1223,Calculo de prestação em atraso,Problemas com Cobrança,F,entre 41 a 50 anos,28100000
2018,1,3,21MAR18:10:49:30,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,6689,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,M,entre 41 a 50 anos,28080850
2018,1,3,21MAR18:11:05:54,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1090,"Contrato (não cumprimento, alteração, transferencia, irregularidade, rescisão, etc.)",Problemas com Contrato,M,mais de 70 anos,NULL
2018,1,3,21MAR18:11:08:29,3,Sudeste,RJ,6,Atendimento Preliminar,123,Móveis Para Sala,Móveis,2524,Produto com vício,Vício ou Má Qualidade de Produto ou Serviço,F,Nao Informada,NULL
2018,1,3,21MAR18:11:21:53,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3865,"Consulta Sobre Serviços (Pesquisa, cartilha, endereços, outros)",Problemas Diversos com Produtos e Serviços,F,entre 51 a 60 anos,NULL
2018,1,3,21MAR18:12:00:05,3,Sudeste,RJ,6,Atendimento Preliminar,120,Móveis Para Cozinha,Móveis,2521,Produto com vício,Vício ou Má Qualidade de Produto ou Serviço,F,entre 31 a 40 anos,28083045
2018,1,3,21MAR18:11:53:32,3,Sudeste,RJ,6,Atendimento Preliminar,157,"Transporte ( Rodoviário, Passageiros, Cargas, Aéreo, Marítimo, etc. )",Transportes,3617,"Vicio de qualidade (mal executado, inadequado, impróprio)",Vício ou Má Qualidade de Produto ou Serviço,F,entre 51 a 60 anos,NULL
2018,1,3,21MAR18:12:11:10,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6056,Lançamento Não Reconhecido na Fatura,Problemas com Cobrança,F,entre 51 a 60 anos,NULL
2018,1,3,21MAR18:12:05:38,3,Sudeste,RJ,6,Atendimento Preliminar,259,"TV Por Assinatura ( Cabo, Satélite, Etc. )",TV por Assinatura,7135,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,F,entre 51 a 60 anos,NULL
2018,1,3,21MAR18:12:36:40,3,Sudeste,RJ,9,Abertura Direta de Reclamação,129,Carro Nacional Zero ( Montadora ),Carros,2530,Produto com vício,Vício ou Má Qualidade de Produto ou Serviço,F,Nao Informada,NULL
2018,1,3,21MAR18:13:02:18,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,1932,"Falha bancaria (cheques, ordem de pagamento, etc.)",Vício ou Má Qualidade de Produto ou Serviço,M,entre 41 a 50 anos,28010242
2018,1,3,21MAR18:13:04:26,3,Sudeste,RJ,6,Atendimento Preliminar,53,Banco comercial,Banco comercial,1932,"Falha bancaria (cheques, ordem de pagamento, etc.)",Vício ou Má Qualidade de Produto ou Serviço,M,entre 41 a 50 anos,28010242
2018,1,3,21MAR18:13:28:02,3,Sudeste,RJ,6,Atendimento Preliminar,82,Incorporação ( Construtoras e Incorporadoras ),Incorporação ( Construtoras e Incorporadoras ),2284,"Duvidas sobre cobranças (taxas, etc.)",Problemas com Cobrança,M,entre 31 a 40 anos,28085160
2018,1,3,21MAR18:14:03:50,3,Sudeste,RJ,6,Atendimento Preliminar,255,"Serviços de Serralheria ( Portão, Grades, Janelas, Etc. )","Serviços de Serralheria ( Portão, Grades, Janelas, Etc. )",5021,Serviço não concluído /Fornecimento parcial,Vício ou Má Qualidade de Produto ou Serviço,M,entre 61 a 70 anos,28051265
2018,1,3,21MAR18:14:03:18,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3766,Duvida sobre cobrança/valor/reajuste/contrato/orçamento.,Problemas com Cobrança,F,entre 41 a 50 anos,NULL
2018,1,3,21MAR18:14:14:15,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1933,"Falha bancaria (cheques, ordem de pagamento, etc.)",Vício ou Má Qualidade de Produto ou Serviço,F,entre 51 a 60 anos,28035070
2018,1,3,21MAR18:14:16:52,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6758,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,F,entre 51 a 60 anos,28073730
2018,1,3,21MAR18:14:52:40,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 61 a 70 anos,28000000
2018,1,3,21MAR18:14:52:12,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3731,"Garantia - Descumprimento, prazo",Problemas com Garantia de Produtos,M,entre 41 a 50 anos,NULL
2018,1,3,21MAR18:14:56:46,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,3131,Desistência de compra (cancelamento de compra),Problemas com Desistência de Compra ou Contratação,F,Nao Informada,28000000
2018,1,3,21MAR18:15:08:22,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,2317,"Garantia (Abrangência, cobertura, etc.)",Problemas com Garantia de Produtos,M,entre 21 a 30 anos,28000000
2018,1,3,21MAR18:15:17:57,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,6943,"SAC - Acesso ao serviço (onerosidade, problemas no menu, indisponibilidade, inacessibilidade aos deficientes)",Problemas com SAC,M,entre 51 a 60 anos,28110000
2018,1,3,21MAR18:15:33:37,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,6735,"SAC - Cancelamento de serviço (retenção, demora, não envio do comprovante)",Problemas com SAC,M,entre 41 a 50 anos,28000000
2018,1,3,21MAR18:15:52:11,3,Sudeste,RJ,6,Atendimento Preliminar,63,Financeira,Financeira,6818,"SAC - Acompanhamento de demandas (ausência de registro numérico, não envio do histórico/registro)",Problemas com SAC,F,entre 31 a 40 anos,28022087
2018,1,3,21MAR18:15:58:39,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,28000000
2018,1,3,21MAR18:16:00:13,3,Sudeste,RJ,6,Atendimento Preliminar,101,"Telefone ( Convencional, Celular, Interfone, Etc. )",Aparelho Celular,3194,"Contrato/pedido/orçamento (rescisão, descumprimento, erro, etc.)",Problemas com Contrato,M,entre 41 a 50 anos,28020245
2018,1,3,21MAR18:16:25:02,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3844,Contrato - Rescisão/alteração unilateral,Problemas com Contrato,M,mais de 70 anos,NULL
2018,1,3,21MAR18:16:27:15,3,Sudeste,RJ,6,Atendimento Preliminar,63,Financeira,Financeira,1126,Cobrança indevida.,Problemas com Cobrança,F,mais de 70 anos,NULL
2018,1,3,22MAR18:09:12:42,3,Sudeste,RJ,6,Atendimento Preliminar,187,Telefonia Celular,Telefonia Celular,3746,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 41 a 50 anos,28027130
2018,1,3,22MAR18:09:12:46,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3624,"Vicio de qualidade (mal executado, inadequado, impróprio)",Vício ou Má Qualidade de Produto ou Serviço,M,entre 51 a 60 anos,28083650
2018,1,3,22MAR18:08:51:18,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,F,entre 51 a 60 anos,28021620
2018,1,3,22MAR18:09:41:23,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3844,Contrato - Rescisão/alteração unilateral,Problemas com Contrato,F,mais de 70 anos,NULL
2018,1,3,22MAR18:09:38:18,3,Sudeste,RJ,6,Atendimento Preliminar,186,Telefonia Fixa ( Plano de Expansão / Compra e Venda / Locação ),Telefonia Fixa,3679,Recusa injustificada em prestar serviço,Problemas com Contrato,F,mais de 70 anos,28030131
2018,1,3,22MAR18:09:26:47,3,Sudeste,RJ,6,Atendimento Preliminar,54,Cartão de Crédito,Cartão de Crédito,1117,Cobrança indevida.,Problemas com Cobrança,M,entre 61 a 70 anos,NULL
2018,1,3,22MAR18:09:56:02,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3621,"Vicio de qualidade (mal executado, inadequado, impróprio)",Vício ou Má Qualidade de Produto ou Serviço,F,entre 21 a 30 anos,28083150
2018,1,3,22MAR18:09:59:20,3,Sudeste,RJ,6,Atendimento Preliminar,185,Energia Elétrica,Energia Elétrica,3744,Cobrança indevida/abusiva,Problemas com Cobrança,F,Nao Informada,NULL
2018,1,3,22MAR18:10:24:06,3,Sudeste,RJ,6,Atendimento Preliminar,183,Água / Esgoto,Água / Esgoto,3742,Cobrança indevida/abusiva,Problemas com Cobrança,M,Nao Informada,NULL
2018,1,3,22MAR18:10:12:02,3,Sudeste,RJ,9,Abertura Direta de Reclamação,141,Outros Produtos Importados,Outros Produtos Importados,2542,Produto com vício,Vício ou Má Qualidade de Produto ou Serviço,F,entre 21 a 30 anos,NULL
